站点编号,站点名称,平面坐标系x,平面坐标系y,起始时间,结束时间,降雨量
F1070,汽车北站,448653.338,2906807.369,2018/3/1 0:40:00,2018/3/1 0:50:00,0
F1070,汽车北站,448654.338,2906808.369,2018/3/1 0:50:00,2018/3/1 1:00:00,0
F1070,汽车北站,448655.338,2906809.369,2018/3/1 1:00:00,2018/3/1 1:10:00,0
F1070,汽车北站,448656.338,2906810.369,2018/3/1 1:10:00,2018/3/1 1:20:00,0
F1070,汽车北站,448657.338,2906811.369,2018/3/1 1:20:00,2018/3/1 1:30:00,0
F1070,汽车北站,448658.338,2906812.369,2018/3/1 1:30:00,2018/3/1 1:40:00,0
F1070,汽车北站,448659.338,2906813.369,2018/3/1 1:40:00,2018/3/1 1:50:00,0
F1070,汽车北站,448660.338,2906814.369,2018/3/1 1:50:00,2018/3/1 2:00:00,0
F1070,汽车北站,448661.338,2906815.369,2018/3/1 2:00:00,2018/3/1 2:10:00,0
F1070,汽车北站,448662.338,2906816.369,2018/3/1 2:10:00,2018/3/1 2:20:00,0
F1070,汽车北站,448663.338,2906817.369,2018/3/1 2:20:00,2018/3/1 2:30:00,0
F1070,汽车北站,448664.338,2906818.369,2018/3/1 2:30:00,2018/3/1 2:40:00,0
F1070,汽车北站,448665.338,2906819.369,2018/3/1 2:40:00,2018/3/1 2:50:00,0
F1070,汽车北站,448666.338,2906820.369,2018/3/1 2:50:00,2018/3/1 3:00:00,0
F1070,汽车北站,448667.338,2906821.369,2018/3/1 3:00:00,2018/3/1 3:10:00,0
F1070,汽车北站,448668.338,2906822.369,2018/3/1 3:10:00,2018/3/1 3:20:00,0
F1070,汽车北站,448669.338,2906823.369,2018/3/1 3:20:00,2018/3/1 3:30:00,0
F1070,汽车北站,448670.338,2906824.369,2018/3/1 3:30:00,2018/3/1 3:40:00,0
F1070,汽车北站,448671.338,2906825.369,2018/3/1 3:40:00,2018/3/1 3:50:00,0
F1070,汽车北站,448672.338,2906826.369,2018/3/1 3:50:00,2018/3/1 4:00:00,0
F1070,汽车北站,448673.338,2906827.369,2018/3/1 4:00:00,2018/3/1 4:10:00,0
F1070,汽车北站,448674.338,2906828.369,2018/3/1 4:10:00,2018/3/1 4:20:00,0
F1070,汽车北站,448675.338,2906829.369,2018/3/1 4:20:00,2018/3/1 4:30:00,0
F1070,汽车北站,448676.338,2906830.369,2018/3/1 4:30:00,2018/3/1 4:40:00,0
F1070,汽车北站,448677.338,2906831.369,2018/3/1 4:40:00,2018/3/1 4:50:00,0
F1070,汽车北站,448678.338,2906832.369,2018/3/1 4:50:00,2018/3/1 5:00:00,0
F1070,汽车北站,448679.338,2906833.369,2018/3/1 5:00:00,2018/3/1 5:10:00,0
F1070,汽车北站,448680.338,2906834.369,2018/3/1 5:10:00,2018/3/1 5:20:00,0
F1070,汽车北站,448681.338,2906835.369,2018/3/1 5:20:00,2018/3/1 5:30:00,0
F1070,汽车北站,448682.338,2906836.369,2018/3/1 5:30:00,2018/3/1 5:40:00,0
F1070,汽车北站,448683.338,2906837.369,2018/3/1 5:40:00,2018/3/1 5:50:00,0
F1070,汽车北站,448684.338,2906838.369,2018/3/1 5:50:00,2018/3/1 6:00:00,0
F1070,汽车北站,448685.338,2906839.369,2018/3/1 6:00:00,2018/3/1 6:10:00,0
F1070,汽车北站,448686.338,2906840.369,2018/3/1 6:10:00,2018/3/1 6:20:00,0
F1070,汽车北站,448687.338,2906841.369,2018/3/1 6:20:00,2018/3/1 6:30:00,0
F1070,汽车北站,448688.338,2906842.369,2018/3/1 6:30:00,2018/3/1 6:40:00,0
F1070,汽车北站,448689.338,2906843.369,2018/3/1 6:40:00,2018/3/1 6:50:00,0
F1070,汽车北站,448690.338,2906844.369,2018/3/1 6:50:00,2018/3/1 7:00:00,0
F1070,汽车北站,448691.338,2906845.369,2018/3/1 7:00:00,2018/3/1 7:10:00,0
F1070,汽车北站,448692.338,2906846.369,2018/3/1 7:10:00,2018/3/1 7:20:00,0
F1070,汽车北站,448693.338,2906847.369,2018/3/1 7:20:00,2018/3/1 7:30:00,0
F1070,汽车北站,448694.338,2906848.369,2018/3/1 7:30:00,2018/3/1 7:40:00,0
F1070,汽车北站,448695.338,2906849.369,2018/3/1 7:40:00,2018/3/1 7:50:00,0
F1070,汽车北站,448696.338,2906850.369,2018/3/1 7:50:00,2018/3/1 8:00:00,0
F1070,汽车北站,448697.338,2906851.369,2018/3/1 8:00:00,2018/3/1 8:10:00,0
F1070,汽车北站,448698.338,2906852.369,2018/3/1 8:10:00,2018/3/1 8:20:00,0
F1070,汽车北站,448699.338,2906853.369,2018/3/1 8:20:00,2018/3/1 8:30:00,0
F1070,汽车北站,448700.338,2906854.369,2018/3/1 8:30:00,2018/3/1 8:40:00,0
F1070,汽车北站,448701.338,2906855.369,2018/3/1 8:40:00,2018/3/1 8:50:00,0
F1070,汽车北站,448702.338,2906856.369,2018/3/1 8:50:00,2018/3/1 9:00:00,0
F1070,汽车北站,448703.338,2906857.369,2018/3/1 9:00:00,2018/3/1 9:10:00,0
F1070,汽车北站,448704.338,2906858.369,2018/3/1 9:10:00,2018/3/1 9:20:00,0
F1070,汽车北站,448705.338,2906859.369,2018/3/1 9:20:00,2018/3/1 9:30:00,0
F1070,汽车北站,448706.338,2906860.369,2018/3/1 9:30:00,2018/3/1 9:40:00,0
F1070,汽车北站,448707.338,2906861.369,2018/3/1 9:40:00,2018/3/1 9:50:00,0
F1070,汽车北站,448708.338,2906862.369,2018/3/1 9:50:00,2018/3/1 10:00:00,0
F1070,汽车北站,448709.338,2906863.369,2018/3/1 10:00:00,2018/3/1 10:10:00,0
F1070,汽车北站,448710.338,2906864.369,2018/3/1 10:10:00,2018/3/1 10:20:00,0
F1070,汽车北站,448711.338,2906865.369,2018/3/1 10:20:00,2018/3/1 10:30:00,0
F1070,汽车北站,448712.338,2906866.369,2018/3/1 10:30:00,2018/3/1 10:40:00,0
F1070,汽车北站,448713.338,2906867.369,2018/3/1 10:40:00,2018/3/1 10:50:00,0
F1070,汽车北站,448714.338,2906868.369,2018/3/1 10:50:00,2018/3/1 11:00:00,0
F1070,汽车北站,448715.338,2906869.369,2018/3/1 11:00:00,2018/3/1 11:10:00,0
F1070,汽车北站,448716.338,2906870.369,2018/3/1 11:10:00,2018/3/1 11:20:00,0
F1070,汽车北站,448717.338,2906871.369,2018/3/1 11:20:00,2018/3/1 11:30:00,0
F1070,汽车北站,448718.338,2906872.369,2018/3/1 11:30:00,2018/3/1 11:40:00,0
F1070,汽车北站,448719.338,2906873.369,2018/3/1 11:40:00,2018/3/1 11:50:00,0
F1070,汽车北站,448720.338,2906874.369,2018/3/1 11:50:00,2018/3/1 12:00:00,0
F1070,汽车北站,448721.338,2906875.369,2018/3/1 12:00:00,2018/3/1 12:10:00,0
F1070,汽车北站,448722.338,2906876.369,2018/3/1 12:10:00,2018/3/1 12:20:00,0
F1070,汽车北站,448723.338,2906877.369,2018/3/1 12:20:00,2018/3/1 12:30:00,0
F1070,汽车北站,448724.338,2906878.369,2018/3/1 12:30:00,2018/3/1 12:40:00,0
F1070,汽车北站,448725.338,2906879.369,2018/3/1 12:40:00,2018/3/1 12:50:00,0
F1070,汽车北站,448726.338,2906880.369,2018/3/1 12:50:00,2018/3/1 13:00:00,0
F1070,汽车北站,448727.338,2906881.369,2018/3/1 13:00:00,2018/3/1 13:10:00,0
F1070,汽车北站,448728.338,2906882.369,2018/3/1 13:10:00,2018/3/1 13:20:00,0
F1070,汽车北站,448729.338,2906883.369,2018/3/1 13:20:00,2018/3/1 13:30:00,0
F1070,汽车北站,448730.338,2906884.369,2018/3/1 13:30:00,2018/3/1 13:40:00,0
F1070,汽车北站,448731.338,2906885.369,2018/3/1 13:40:00,2018/3/1 13:50:00,0
F1070,汽车北站,448732.338,2906886.369,2018/3/1 13:50:00,2018/3/1 14:00:00,0
F1070,汽车北站,448733.338,2906887.369,2018/3/1 14:00:00,2018/3/1 14:10:00,0
F1070,汽车北站,448734.338,2906888.369,2018/3/1 14:10:00,2018/3/1 14:20:00,0
F1070,汽车北站,448735.338,2906889.369,2018/3/1 14:20:00,2018/3/1 14:30:00,0
F1070,汽车北站,448736.338,2906890.369,2018/3/1 14:30:00,2018/3/1 14:40:00,0
F1070,汽车北站,448737.338,2906891.369,2018/3/1 14:40:00,2018/3/1 14:50:00,0
F1070,汽车北站,448738.338,2906892.369,2018/3/1 14:50:00,2018/3/1 15:00:00,0
F1070,汽车北站,448739.338,2906893.369,2018/3/1 15:00:00,2018/3/1 15:10:00,0
F1070,汽车北站,448740.338,2906894.369,2018/3/1 15:10:00,2018/3/1 15:20:00,0
F1070,汽车北站,448741.338,2906895.369,2018/3/1 15:20:00,2018/3/1 15:30:00,0
F1070,汽车北站,448742.338,2906896.369,2018/3/1 15:30:00,2018/3/1 15:40:00,0
F1070,汽车北站,448743.338,2906897.369,2018/3/1 15:40:00,2018/3/1 15:50:00,0
F1070,汽车北站,448744.338,2906898.369,2018/3/1 15:50:00,2018/3/1 16:00:00,0
F1070,汽车北站,448745.338,2906899.369,2018/3/1 16:00:00,2018/3/1 16:10:00,0
F1070,汽车北站,448746.338,2906900.369,2018/3/1 16:10:00,2018/3/1 16:20:00,0
F1070,汽车北站,448747.338,2906901.369,2018/3/1 16:20:00,2018/3/1 16:30:00,0
F1070,汽车北站,448748.338,2906902.369,2018/3/1 16:30:00,2018/3/1 16:40:00,0
F1070,汽车北站,448749.338,2906903.369,2018/3/1 16:40:00,2018/3/1 16:50:00,0
F1070,汽车北站,448750.338,2906904.369,2018/3/1 16:50:00,2018/3/1 17:00:00,0
F1070,汽车北站,448751.338,2906905.369,2018/3/1 17:00:00,2018/3/1 17:10:00,0
F1070,汽车北站,448752.338,2906906.369,2018/3/1 17:10:00,2018/3/1 17:20:00,0
F1070,汽车北站,448753.338,2906907.369,2018/3/1 17:20:00,2018/3/1 17:30:00,0
F1070,汽车北站,448754.338,2906908.369,2018/3/1 17:30:00,2018/3/1 17:40:00,0
F1070,汽车北站,448755.338,2906909.369,2018/3/1 17:40:00,2018/3/1 17:50:00,0
F1070,汽车北站,448756.338,2906910.369,2018/3/1 17:50:00,2018/3/1 18:00:00,0
F1070,汽车北站,448757.338,2906911.369,2018/3/1 18:00:00,2018/3/1 18:10:00,0
F1070,汽车北站,448758.338,2906912.369,2018/3/1 18:10:00,2018/3/1 18:20:00,0
F1070,汽车北站,448759.338,2906913.369,2018/3/1 18:20:00,2018/3/1 18:30:00,0
F1070,汽车北站,448760.338,2906914.369,2018/3/1 18:30:00,2018/3/1 18:40:00,0
F1070,汽车北站,448761.338,2906915.369,2018/3/1 18:40:00,2018/3/1 18:50:00,0
F1070,汽车北站,448762.338,2906916.369,2018/3/1 18:50:00,2018/3/1 19:00:00,0
F1070,汽车北站,448763.338,2906917.369,2018/3/1 19:00:00,2018/3/1 19:10:00,0
F1070,汽车北站,448764.338,2906918.369,2018/3/1 19:10:00,2018/3/1 19:20:00,0
F1070,汽车北站,448765.338,2906919.369,2018/3/1 19:20:00,2018/3/1 19:30:00,0
F1070,汽车北站,448766.338,2906920.369,2018/3/1 19:30:00,2018/3/1 19:40:00,0
F1070,汽车北站,448767.338,2906921.369,2018/3/1 19:40:00,2018/3/1 19:50:00,0
F1070,汽车北站,448768.338,2906922.369,2018/3/1 19:50:00,2018/3/1 20:00:00,0
F1070,汽车北站,448769.338,2906923.369,2018/3/1 20:00:00,2018/3/1 20:10:00,0
F1070,汽车北站,448770.338,2906924.369,2018/3/1 20:10:00,2018/3/1 20:20:00,0
F1070,汽车北站,448771.338,2906925.369,2018/3/1 20:20:00,2018/3/1 20:30:00,0
F1070,汽车北站,448772.338,2906926.369,2018/3/1 20:30:00,2018/3/1 20:40:00,0
F1070,汽车北站,448773.338,2906927.369,2018/3/1 20:40:00,2018/3/1 20:50:00,0
F1070,汽车北站,448774.338,2906928.369,2018/3/1 20:50:00,2018/3/1 21:00:00,0
F1070,汽车北站,448775.338,2906929.369,2018/3/1 21:00:00,2018/3/1 21:10:00,0
F1070,汽车北站,448776.338,2906930.369,2018/3/1 21:10:00,2018/3/1 21:20:00,0
F1070,汽车北站,448777.338,2906931.369,2018/3/1 21:20:00,2018/3/1 21:30:00,0
F1070,汽车北站,448778.338,2906932.369,2018/3/1 21:30:00,2018/3/1 21:40:00,0
F1070,汽车北站,448779.338,2906933.369,2018/3/1 21:40:00,2018/3/1 21:50:00,0
F1070,汽车北站,448780.338,2906934.369,2018/3/1 21:50:00,2018/3/1 22:00:00,0
F1070,汽车北站,448781.338,2906935.369,2018/3/1 22:00:00,2018/3/1 22:10:00,0
F1070,汽车北站,448782.338,2906936.369,2018/3/1 22:10:00,2018/3/1 22:20:00,0
F1070,汽车北站,448783.338,2906937.369,2018/3/1 22:20:00,2018/3/1 22:30:00,0
F1070,汽车北站,448784.338,2906938.369,2018/3/1 22:30:00,2018/3/1 22:40:00,0
F1070,汽车北站,448785.338,2906939.369,2018/3/1 22:40:00,2018/3/1 22:50:00,0
F1070,汽车北站,448786.338,2906940.369,2018/3/1 22:50:00,2018/3/1 23:00:00,0
F1070,汽车北站,448787.338,2906941.369,2018/3/1 23:00:00,2018/3/1 23:10:00,0
F1070,汽车北站,448788.338,2906942.369,2018/3/1 23:10:00,2018/3/1 23:20:00,0
F1070,汽车北站,448789.338,2906943.369,2018/3/1 23:20:00,2018/3/1 23:30:00,0
F1070,汽车北站,448790.338,2906944.369,2018/3/1 23:30:00,2018/3/1 23:40:00,0
F1070,汽车北站,448791.338,2906945.369,2018/3/1 23:40:00,2018/3/1 23:50:00,0
F1070,汽车北站,448792.338,2906946.369,2018/3/1 23:50:00,2018/3/2 0:00:00,0
F1070,汽车北站,448793.338,2906947.369,2018/3/2 0:00:00,2018/3/2 0:10:00,0
F1070,汽车北站,448794.338,2906948.369,2018/3/2 0:10:00,2018/3/2 0:20:00,0
F1070,汽车北站,448795.338,2906949.369,2018/3/2 0:20:00,2018/3/2 0:30:00,0
F1070,汽车北站,448796.338,2906950.369,2018/3/2 0:30:00,2018/3/2 0:40:00,0
F1070,汽车北站,448797.338,2906951.369,2018/3/2 0:40:00,2018/3/2 0:50:00,0
F1070,汽车北站,448798.338,2906952.369,2018/3/2 0:50:00,2018/3/2 1:00:00,0
F1070,汽车北站,448799.338,2906953.369,2018/3/2 1:00:00,2018/3/2 1:10:00,0
F1070,汽车北站,448800.338,2906954.369,2018/3/2 1:10:00,2018/3/2 1:20:00,0
F1070,汽车北站,448801.338,2906955.369,2018/3/2 1:20:00,2018/3/2 1:30:00,0
F1070,汽车北站,448802.338,2906956.369,2018/3/2 1:30:00,2018/3/2 1:40:00,0
F1070,汽车北站,448803.338,2906957.369,2018/3/2 1:40:00,2018/3/2 1:50:00,0
F1070,汽车北站,448804.338,2906958.369,2018/3/2 1:50:00,2018/3/2 2:00:00,0
F1070,汽车北站,448805.338,2906959.369,2018/3/2 2:00:00,2018/3/2 2:10:00,0
F1070,汽车北站,448806.338,2906960.369,2018/3/2 2:10:00,2018/3/2 2:20:00,0
F1070,汽车北站,448807.338,2906961.369,2018/3/2 2:20:00,2018/3/2 2:30:00,0
F1070,汽车北站,448808.338,2906962.369,2018/3/2 2:30:00,2018/3/2 2:40:00,0
F1070,汽车北站,448809.338,2906963.369,2018/3/2 2:40:00,2018/3/2 2:50:00,0
F1070,汽车北站,448810.338,2906964.369,2018/3/2 2:50:00,2018/3/2 3:00:00,0
F1070,汽车北站,448811.338,2906965.369,2018/3/2 3:00:00,2018/3/2 3:10:00,0
F1070,汽车北站,448812.338,2906966.369,2018/3/2 3:10:00,2018/3/2 3:20:00,0
F1070,汽车北站,448813.338,2906967.369,2018/3/2 3:20:00,2018/3/2 3:30:00,0
F1070,汽车北站,448814.338,2906968.369,2018/3/2 3:30:00,2018/3/2 3:40:00,0
F1070,汽车北站,448815.338,2906969.369,2018/3/2 3:40:00,2018/3/2 3:50:00,0
F1070,汽车北站,448816.338,2906970.369,2018/3/2 3:50:00,2018/3/2 4:00:00,0
F1070,汽车北站,448817.338,2906971.369,2018/3/2 4:00:00,2018/3/2 4:10:00,0
F1070,汽车北站,448818.338,2906972.369,2018/3/2 4:10:00,2018/3/2 4:20:00,0
F1070,汽车北站,448819.338,2906973.369,2018/3/2 4:20:00,2018/3/2 4:30:00,0
F1070,汽车北站,448820.338,2906974.369,2018/3/2 4:30:00,2018/3/2 4:40:00,0
F1070,汽车北站,448821.338,2906975.369,2018/3/2 4:40:00,2018/3/2 4:50:00,0
F1070,汽车北站,448822.338,2906976.369,2018/3/2 4:50:00,2018/3/2 5:00:00,0
F1070,汽车北站,448823.338,2906977.369,2018/3/2 5:00:00,2018/3/2 5:10:00,0
F1070,汽车北站,448824.338,2906978.369,2018/3/2 5:10:00,2018/3/2 5:20:00,0
F1070,汽车北站,448825.338,2906979.369,2018/3/2 5:20:00,2018/3/2 5:30:00,0
F1070,汽车北站,448826.338,2906980.369,2018/3/2 5:30:00,2018/3/2 5:40:00,0
F1070,汽车北站,448827.338,2906981.369,2018/3/2 5:40:00,2018/3/2 5:50:00,0
F1070,汽车北站,448828.338,2906982.369,2018/3/2 5:50:00,2018/3/2 6:00:00,0
F1070,汽车北站,448829.338,2906983.369,2018/3/2 6:00:00,2018/3/2 6:10:00,0
F1070,汽车北站,448830.338,2906984.369,2018/3/2 6:10:00,2018/3/2 6:20:00,0
F1070,汽车北站,448831.338,2906985.369,2018/3/2 6:20:00,2018/3/2 6:30:00,0
F1070,汽车北站,448832.338,2906986.369,2018/3/2 6:30:00,2018/3/2 6:40:00,0
F1070,汽车北站,448833.338,2906987.369,2018/3/2 6:40:00,2018/3/2 6:50:00,0
F1070,汽车北站,448834.338,2906988.369,2018/3/2 6:50:00,2018/3/2 7:00:00,0
F1070,汽车北站,448835.338,2906989.369,2018/3/2 7:00:00,2018/3/2 7:10:00,0
F1070,汽车北站,448836.338,2906990.369,2018/3/2 7:10:00,2018/3/2 7:20:00,0
F1070,汽车北站,448837.338,2906991.369,2018/3/2 7:20:00,2018/3/2 7:30:00,0
F1070,汽车北站,448838.338,2906992.369,2018/3/2 7:30:00,2018/3/2 7:40:00,0
F1070,汽车北站,448839.338,2906993.369,2018/3/2 7:40:00,2018/3/2 7:50:00,0
F1070,汽车北站,448840.338,2906994.369,2018/3/2 7:50:00,2018/3/2 8:00:00,0
F1070,汽车北站,448841.338,2906995.369,2018/3/2 8:00:00,2018/3/2 8:10:00,0
F1070,汽车北站,448842.338,2906996.369,2018/3/2 8:10:00,2018/3/2 8:20:00,0
F1070,汽车北站,448843.338,2906997.369,2018/3/2 8:20:00,2018/3/2 8:30:00,0
F1070,汽车北站,448844.338,2906998.369,2018/3/2 8:30:00,2018/3/2 8:40:00,0
F1070,汽车北站,448845.338,2906999.369,2018/3/2 8:40:00,2018/3/2 8:50:00,0
F1070,汽车北站,448846.338,2907000.369,2018/3/2 8:50:00,2018/3/2 9:00:00,0
F1070,汽车北站,448847.338,2907001.369,2018/3/2 9:00:00,2018/3/2 9:10:00,0
F1070,汽车北站,448848.338,2907002.369,2018/3/2 9:10:00,2018/3/2 9:20:00,0
F1070,汽车北站,448849.338,2907003.369,2018/3/2 9:20:00,2018/3/2 9:30:00,0
F1070,汽车北站,448850.338,2907004.369,2018/3/2 9:30:00,2018/3/2 9:40:00,0
F1070,汽车北站,448851.338,2907005.369,2018/3/2 9:40:00,2018/3/2 9:50:00,0
F1070,汽车北站,448852.338,2907006.369,2018/3/2 9:50:00,2018/3/2 10:00:00,0
F1070,汽车北站,448853.338,2907007.369,2018/3/2 10:00:00,2018/3/2 10:10:00,0
F1070,汽车北站,448854.338,2907008.369,2018/3/2 10:10:00,2018/3/2 10:20:00,0
F1070,汽车北站,448855.338,2907009.369,2018/3/2 10:20:00,2018/3/2 10:30:00,0
F1070,汽车北站,448856.338,2907010.369,2018/3/2 10:30:00,2018/3/2 10:40:00,0
F1070,汽车北站,448857.338,2907011.369,2018/3/2 10:40:00,2018/3/2 10:50:00,0
F1070,汽车北站,448858.338,2907012.369,2018/3/2 10:50:00,2018/3/2 11:00:00,0
F1070,汽车北站,448859.338,2907013.369,2018/3/2 11:00:00,2018/3/2 11:10:00,0
F1070,汽车北站,448860.338,2907014.369,2018/3/2 11:10:00,2018/3/2 11:20:00,0
F1070,汽车北站,448861.338,2907015.369,2018/3/2 11:20:00,2018/3/2 11:30:00,0
F1070,汽车北站,448862.338,2907016.369,2018/3/2 11:30:00,2018/3/2 11:40:00,0
F1070,汽车北站,448863.338,2907017.369,2018/3/2 11:40:00,2018/3/2 11:50:00,0
F1070,汽车北站,448864.338,2907018.369,2018/3/2 11:50:00,2018/3/2 12:00:00,0
F1070,汽车北站,448865.338,2907019.369,2018/3/2 12:00:00,2018/3/2 12:10:00,0
F1070,汽车北站,448866.338,2907020.369,2018/3/2 12:10:00,2018/3/2 12:20:00,0
F1070,汽车北站,448867.338,2907021.369,2018/3/2 12:20:00,2018/3/2 12:30:00,0
F1070,汽车北站,448868.338,2907022.369,2018/3/2 12:30:00,2018/3/2 12:40:00,0
F1070,汽车北站,448869.338,2907023.369,2018/3/2 12:40:00,2018/3/2 12:50:00,0
F1070,汽车北站,448870.338,2907024.369,2018/3/2 12:50:00,2018/3/2 13:00:00,0
F1070,汽车北站,448871.338,2907025.369,2018/3/2 13:00:00,2018/3/2 13:10:00,0
F1070,汽车北站,448872.338,2907026.369,2018/3/2 13:10:00,2018/3/2 13:20:00,0
F1070,汽车北站,448873.338,2907027.369,2018/3/2 13:20:00,2018/3/2 13:30:00,0
F1070,汽车北站,448874.338,2907028.369,2018/3/2 13:30:00,2018/3/2 13:40:00,0
F1070,汽车北站,448875.338,2907029.369,2018/3/2 13:40:00,2018/3/2 13:50:00,0
F1070,汽车北站,448876.338,2907030.369,2018/3/2 13:50:00,2018/3/2 14:00:00,0
F1070,汽车北站,448877.338,2907031.369,2018/3/2 14:00:00,2018/3/2 14:10:00,0
F1070,汽车北站,448878.338,2907032.369,2018/3/2 14:10:00,2018/3/2 14:20:00,0
F1070,汽车北站,448879.338,2907033.369,2018/3/2 14:20:00,2018/3/2 14:30:00,0
F1070,汽车北站,448880.338,2907034.369,2018/3/2 14:30:00,2018/3/2 14:40:00,0
F1070,汽车北站,448881.338,2907035.369,2018/3/2 14:40:00,2018/3/2 14:50:00,0
F1070,汽车北站,448882.338,2907036.369,2018/3/2 14:50:00,2018/3/2 15:00:00,0
F1070,汽车北站,448883.338,2907037.369,2018/3/2 15:00:00,2018/3/2 15:10:00,0
F1070,汽车北站,448884.338,2907038.369,2018/3/2 15:10:00,2018/3/2 15:20:00,0
F1070,汽车北站,448885.338,2907039.369,2018/3/2 15:20:00,2018/3/2 15:30:00,0
F1070,汽车北站,448886.338,2907040.369,2018/3/2 15:30:00,2018/3/2 15:40:00,0
F1070,汽车北站,448887.338,2907041.369,2018/3/2 15:40:00,2018/3/2 15:50:00,0
F1070,汽车北站,448888.338,2907042.369,2018/3/2 15:50:00,2018/3/2 16:00:00,0
F1070,汽车北站,448889.338,2907043.369,2018/3/2 16:00:00,2018/3/2 16:10:00,0
F1070,汽车北站,448890.338,2907044.369,2018/3/2 16:10:00,2018/3/2 16:20:00,0
F1070,汽车北站,448891.338,2907045.369,2018/3/2 16:20:00,2018/3/2 16:30:00,0
F1070,汽车北站,448892.338,2907046.369,2018/3/2 16:30:00,2018/3/2 16:40:00,0
F1070,汽车北站,448893.338,2907047.369,2018/3/2 16:40:00,2018/3/2 16:50:00,0
F1070,汽车北站,448894.338,2907048.369,2018/3/2 16:50:00,2018/3/2 17:00:00,0
F1070,汽车北站,448895.338,2907049.369,2018/3/2 17:00:00,2018/3/2 17:10:00,0
F1070,汽车北站,448896.338,2907050.369,2018/3/2 17:10:00,2018/3/2 17:20:00,0
F1070,汽车北站,448897.338,2907051.369,2018/3/2 17:20:00,2018/3/2 17:30:00,0
F1070,汽车北站,448898.338,2907052.369,2018/3/2 17:30:00,2018/3/2 17:40:00,0
F1070,汽车北站,448899.338,2907053.369,2018/3/2 17:40:00,2018/3/2 17:50:00,0
F1070,汽车北站,448900.338,2907054.369,2018/3/2 17:50:00,2018/3/2 18:00:00,0
F1070,汽车北站,448901.338,2907055.369,2018/3/2 18:00:00,2018/3/2 18:10:00,0
F1070,汽车北站,448902.338,2907056.369,2018/3/2 18:10:00,2018/3/2 18:20:00,0
F1070,汽车北站,448903.338,2907057.369,2018/3/2 18:20:00,2018/3/2 18:30:00,0
F1070,汽车北站,448904.338,2907058.369,2018/3/2 18:30:00,2018/3/2 18:40:00,0
F1070,汽车北站,448905.338,2907059.369,2018/3/2 18:40:00,2018/3/2 18:50:00,0
F1070,汽车北站,448906.338,2907060.369,2018/3/2 18:50:00,2018/3/2 19:00:00,0
F1070,汽车北站,448907.338,2907061.369,2018/3/2 19:00:00,2018/3/2 19:10:00,0
F1070,汽车北站,448908.338,2907062.369,2018/3/2 19:10:00,2018/3/2 19:20:00,0
F1070,汽车北站,448909.338,2907063.369,2018/3/2 19:20:00,2018/3/2 19:30:00,0
F1070,汽车北站,448910.338,2907064.369,2018/3/2 19:30:00,2018/3/2 19:40:00,0
F1070,汽车北站,448911.338,2907065.369,2018/3/2 19:40:00,2018/3/2 19:50:00,0
F1070,汽车北站,448912.338,2907066.369,2018/3/2 19:50:00,2018/3/2 20:00:00,0
F1070,汽车北站,448913.338,2907067.369,2018/3/2 20:00:00,2018/3/2 20:10:00,0
F1070,汽车北站,448914.338,2907068.369,2018/3/2 20:10:00,2018/3/2 20:20:00,0
F1070,汽车北站,448915.338,2907069.369,2018/3/2 20:20:00,2018/3/2 20:30:00,0
F1070,汽车北站,448916.338,2907070.369,2018/3/2 20:30:00,2018/3/2 20:40:00,0
F1070,汽车北站,448917.338,2907071.369,2018/3/2 20:40:00,2018/3/2 20:50:00,0
F1070,汽车北站,448918.338,2907072.369,2018/3/2 20:50:00,2018/3/2 21:00:00,0
F1070,汽车北站,448919.338,2907073.369,2018/3/2 21:00:00,2018/3/2 21:10:00,0
F1070,汽车北站,448920.338,2907074.369,2018/3/2 21:10:00,2018/3/2 21:20:00,0
F1070,汽车北站,448921.338,2907075.369,2018/3/2 21:20:00,2018/3/2 21:30:00,0
F1070,汽车北站,448922.338,2907076.369,2018/3/2 21:30:00,2018/3/2 21:40:00,0
F1070,汽车北站,448923.338,2907077.369,2018/3/2 21:40:00,2018/3/2 21:50:00,0
F1070,汽车北站,448924.338,2907078.369,2018/3/2 21:50:00,2018/3/2 22:00:00,0
F1070,汽车北站,448925.338,2907079.369,2018/3/2 22:00:00,2018/3/2 22:10:00,0
F1070,汽车北站,448926.338,2907080.369,2018/3/2 22:10:00,2018/3/2 22:20:00,0
F1070,汽车北站,448927.338,2907081.369,2018/3/2 22:20:00,2018/3/2 22:30:00,0
F1070,汽车北站,448928.338,2907082.369,2018/3/2 22:30:00,2018/3/2 22:40:00,0
F1070,汽车北站,448929.338,2907083.369,2018/3/2 22:40:00,2018/3/2 22:50:00,0
F1070,汽车北站,448930.338,2907084.369,2018/3/2 22:50:00,2018/3/2 23:00:00,0
